id,count
1278,94.03568
1280,51.501312
1284,82.812836
1285,161.25842
1288,96.81838
1295,139.29669
1297,125.655205
1299,147.99557
1304,97.32165
1308,129.16406
1310,73.572395
1311,108.942085
1314,137.6377
1315,99.028404
1318,34.896893
1320,159.84753
1321,150.0138
1322,80.69184
1330,111.90585
1333,143.75249
1334,117.6415
1341,87.50013
1344,133.58658
1351,145.31058
1354,56.739597
1356,
1363,139.82431
1365,77.7875
1369,129.57721
1373,58.89246
1375,143.72028
1377,71.74313
1379,133.11656
1380,93.94326
1381,56.176548
1384,143.66116
1390,133.616
1393,146.84425
1395,
1399,152.31868
1400,51.746666
1401,130.31213
1404,146.7037
1408,92.66851
1409,18.19794
1413,117.73225
1416,145.46342
1418,69.24207
1423,88.83883
1424,65.15785
1425,35.71851
1433,152.12405
1434,144.79535
1436,151.73547
1442,101.490944
1444,124.58341
1445,89.70205
1452,112.03333
1455,147.37227
1462,
1467,9.272299
1472,136.53683
1475,134.9859
1493,65.40543
1501,148.25726
1503,141.87013
1504,158.76057
1505,62.83004
1511,151.5899
1512,
1513,80.3499
1514,132.66824
1528,130.41196
1533,154.22763
1534,131.01566
1536,116.0543
1537,127.99798
1539,73.67353
1550,67.41033
1552,144.06683
1554,145.13562
1555,143.48822
1556,22.421906
1559,41.24339
1563,147.30994
1566,83.13802
1567,87.71322
1568,109.61842
1571,148.0542
1572,131.75659
1574,
1577,91.700264
1583,34.34411
1585,130.05759
1586,93.51158
1587,149.1414
1596,126.848045
1602,33.73553
1604,47.603977
1605,49.977627
1610,150.14517
1611,63.442028
1616,44.35062
1617,72.39057
1618,49.051453
1622,128.11322
1623,56.40984
1628,149.82747
1631,48.62528
1632,145.23758
1633,148.94067
1634,117.780876
1636,138.34286
1637,135.68277
1643,130.99985
1644,86.959
1646,134.0181
1648,144.74562
1651,77.261894
1656,128.59819
1658,143.15149
1659,130.3972
1665,49.99043
1666,140.61859
1670,134.2179
1674,66.90628
1679,119.072334
1680,100.49333
1683,150.38959
1686,49.868797
1691,68.68496
1693,118.193184
1696,58.24751
1697,62.011013
1703,76.26743
1706,57.69601
1709,117.81702
1710,130.13022
1712,
1713,97.6044
1718,100.83378
1719,146.3724
1722,153.18811
1723,92.38237
1724,162.17273
1728,37.9013
1730,128.00072
1732,130.82452
1737,75.60948
1745,78.063866
1747,60.87345
1748,102.47927
1755,61.155796
1759,85.02713
1761,112.633514
1764,142.23315
1765,107.928185
1766,94.79244
1768,129.92583
1770,132.86969
1771,74.07674
1774,82.14931
1785,146.69421
1788,145.54779
1792,55.94499
1794,146.06955
1797,93.6194
1798,33.592743
1799,149.22269
1802,79.116875
1806,48.600903
1808,128.45714
1810,147.17938
1818,43.021786
1819,160.55489
1820,148.73212
1822,110.04038
1826,90.2063
1827,136.04543
1835,128.24704
1841,137.34618
1842,128.54547
1843,134.08012
1846,131.68192
1849,40.93615
1850,149.15364
1851,135.65527
1857,
1858,70.30247
1860,75.014885
1861,157.03256
1864,54.550068
1869,135.44333
1871,
1872,45.20182
1875,111.177925
1878,156.78856
1879,145.30699
1885,129.72711
1888,133.86932
1889,52.292004
1890,90.80908
1896,132.85587
1897,153.08554
1898,
1900,132.13455
1905,73.2697
1908,70.095795
1909,95.20069
1913,
1918,117.0962
1922,155.63577
1923,103.303795
1925,133.80168
1926,131.72668
1927,100.00081
1930,123.35293
1935,44.702053
1939,136.02011
1942,92.33374
1943,
1948,108.700676
1949,90.36715
1951,107.70104
1953,138.10103
1959,
1963,130.0137
1967,59.504177
1973,89.01441
1975,61.34953
1976,44.27251
1990,134.86597
1993,138.7048
1997,66.01742
1999,99.879585
2001,146.09824
2004,92.46255
2010,82.55783
2013,135.69385
2017,153.9338
2021,33.950817
2023,42.712788
2026,144.82999
2037,45.100094
2039,137.41658
2041,59.45607
2046,128.3448
2050,57.55888
2060,100.33422
2067,106.44193
2069,94.58551
2072,150.73663
2074,88.48845
2079,77.51232
2083,49.875843
2085,63.996174
2087,48.194897
2093,140.25627
2094,127.863914
2097,47.011047
2103,56.936718
2104,
2107,119.05604
2108,32.611267
2110,14.78014
2115,83.92079
2117,129.28864
2125,99.06485
2127,153.8408
2133,63.869713
2134,150.42969
2135,103.89431
2141,150.77466
2143,65.25317
2145,103.55996
2146,134.54903
2147,108.88716
2148,
2149,
2165,119.28269
2166,149.51163
2177,95.53303
