id,count
1048,119.34343
1049,147.62627
1050,
1051,191.46536
1052,189.71898
1055,100.242615
1060,158.41972
1064,94.4295
1066,74.54951
1071,163.6316
1073,76.064
1089,187.74718
1091,128.6867
1092,58.221302
1093,190.68053
1096,199.61377
1097,176.47185
1098,53.074802
1099,79.93036
1102,201.24684
1107,92.66337
1109,84.40065
1111,48.531685
1112,136.52943
1114,217.97621
1116,194.36903
1117,169.17181
1118,82.432816
1122,
1124,173.83778
1127,109.69972
1133,199.57867
1134,66.15067
1135,160.02827
1139,202.19554
1143,
1150,96.594536
1151,126.68179
1153,197.31517
1155,63.71523
1162,60.015255
1163,169.50166
1166,13.090532
1171,70.80412
1172,64.3409
1173,197.02353
1174,95.918884
1177,109.80246
1178,114.010796
1184,100.097595
1185,135.8484
1186,96.107445
1187,188.94618
1188,205.28532
1191,168.4582
1207,123.783325
1213,81.97365
1215,172.32542
1223,197.68732
1227,137.1325
1236,
1237,
1238,93.81023
1241,65.45245
1248,72.56
1250,68.54625
1251,182.7132
1253,108.88912
1255,132.99512
1257,203.13113
1261,114.66603
1262,199.19576
1265,158.84554
1273,197.57555
1277,192.9333
1278,138.30688
1280,101.436035
1284,164.71594
1285,208.92766
1288,90.79804
1295,128.61342
1297,219.50127
1299,197.9702
1304,173.12326
1308,65.933784
1310,127.53651
1311,147.78294
1314,82.00229
1315,134.71748
1318,28.3026
1320,214.0414
1321,193.34578
1322,176.51137
1330,160.2513
1333,182.16963
1334,165.72362
1341,174.8615
1344,144.81583
1351,179.4041
1354,73.52191
1356,
1363,142.65892
1365,188.69142
1369,153.93631
1373,113.84735
1375,142.63753
1377,57.809002
1379,181.0658
1380,200.27159
1381,113.40332
1384,162.10786
1390,184.66464
1393,189.03235
1395,
1399,189.68062
1400,95.41936
1401,102.11361
1404,182.60191
1408,74.16569
1409,27.267612
1413,172.61096
1416,186.0424
1418,124.6178
1423,86.96457
1424,62.714405
1425,71.34696
1433,206.86063
1434,160.33257
1436,196.66716
1442,192.9464
1444,56.06136
1445,169.2521
1452,185.69356
1455,182.79897
1462,
1467,34.545963
1472,79.03074
1475,102.39935
1493,153.91258
1501,175.30452
1503,193.79454
1504,200.32213
1505,57.454357
1511,199.3122
1512,
1513,150.80511
1514,93.42499
1528,194.3668
1533,211.6624
1534,54.101692
1536,175.21173
1537,61.201565
1539,125.32637
1550,185.76901
1552,168.38756
1554,187.15324
1555,200.20375
1556,68.57449
1559,66.9314
1563,188.7166
1566,193.19228
1567,122.69794
1568,69.01308
1571,177.98354
1572,56.98268
1574,
1577,85.718414
1583,77.16834
1585,80.45923
1586,186.25931
1587,186.58861
1596,167.93025
1602,76.72484
1604,93.16121
1605,58.891644
1610,204.34065
1611,129.50664
1616,92.149216
1617,146.14217
1618,71.02734
1622,51.490192
1623,54.040592
1628,201.53514
1631,52.90485
1632,189.08876
1633,179.16106
1634,196.82372
1636,189.95006
1637,153.79218
1643,85.16588
1644,144.84677
1646,102.08808
1648,180.23119
1651,86.85483
1656,57.913834
1658,142.02182
1659,58.117752
1665,99.45267
1666,139.6129
1670,97.4836
1674,166.51822
1679,206.45921
1680,204.72285
1683,209.8774
1686,63.397915
1691,139.72302
1693,54.708584
1696,87.59327
1697,127.70819
1703,90.24552
1706,60.68719
1709,178.04703
1710,76.607086
1712,
1713,158.87761
1718,209.84138
1719,182.18086
1722,197.03957
1723,156.00215
1724,203.25133
1728,59.690845
1730,82.65545
1732,55.09957
1737,41.90202
1745,55.35241
1747,84.55124
1748,79.71022
1755,128.96016
1759,84.25543
1761,195.99644
1764,167.59145
1765,181.41945
1766,50.27887
1768,60.351673
1770,71.19666
1771,171.33586
1774,111.059235
1785,164.74362
1788,205.65486
1792,80.37
1794,174.62642
1797,143.52727
1798,54.215733
1799,211.08694
1802,135.48244
1806,75.29572
1808,77.13257
1810,191.45013
1818,33.46452
1819,207.84538
1820,207.92342
1822,183.36319
1826,203.8663
1827,161.99805
1835,78.68605
1841,122.7415
1842,118.0822
1843,94.233574
1846,49.072727
1849,65.778015
1850,206.32509
1851,113.12761
1857,
1858,169.2158
1860,117.154755
1861,183.35162
1864,92.35604
1869,197.59346
1871,
1872,21.516045
1875,58.967693
1878,211.92986
1879,191.55524
1885,40.30386
1888,99.532234
1889,52.067295
1890,131.29701
1896,140.23102
1897,200.68437
1898,
1900,85.01997
1905,78.52043
1908,96.10053
1909,143.35057
1913,
1918,116.07761
1922,217.43597
1923,163.0238
1925,191.49498
1926,142.03029
1927,207.17055
1930,182.74956
1935,85.67286
1939,103.58148
1942,121.71713
1943,
1948,221.23314
1949,193.90459
1951,132.52919
1953,128.77834
1959,
1963,64.612854
1967,170.05707
1973,187.73225
1975,88.97725
1976,52.004444
1990,127.95235
1993,123.34406
1997,81.00936
1999,164.07251
2001,175.21513
2004,61.582485
2010,128.06834
2013,159.72823
2017,204.24156
2021,122.56572
2023,78.16069
2026,179.71898
2037,72.92511
2039,80.27005
2041,66.750336
2046,57.810482
2050,91.83919
2060,185.99397
2067,133.6737
2069,172.13121
2072,189.26683
2074,183.09175
2079,142.81273
2083,78.32806
2085,96.30255
2087,62.03781
2093,160.61946
2094,68.933014
2097,88.29241
2103,109.61673
2104,
2107,206.02296
2108,53.117386
2110,42.18455
2115,201.38243
2117,63.08679
2125,205.8556
2127,212.51114
2133,56.743053
2134,214.22935
2135,135.6636
2141,192.99667
2143,70.377716
2145,51.081093
2146,91.47577
2147,184.33038
2148,
2149,
2165,118.999596
2166,169.82022
2177,104.11861
