id,count
624,129.9846
629,200.93176
631,112.68549
633,103.314865
637,94.72078
638,161.8001
643,
644,191.90141
645,81.48091
646,188.33232
648,182.45862
650,93.81247
651,115.711105
652,236.64749
656,178.62149
657,107.41085
659,84.666595
660,178.74796
662,162.21791
665,225.41068
675,
681,182.57658
682,199.36627
685,83.22901
686,216.71191
689,88.065834
696,176.97874
703,199.40657
704,137.31038
705,178.71407
714,202.92775
717,88.98079
718,97.73413
720,95.594894
721,230.42023
723,210.55196
726,109.92436
728,195.0916
730,115.4133
731,100.08975
734,239.94
737,73.53186
738,93.81258
745,219.64159
746,92.086136
749,199.25578
752,82.92288
753,96.9309
758,203.92522
765,103.593704
766,211.46497
768,82.85944
769,216.94511
774,195.56285
775,137.43266
781,
784,220.65747
794,122.59871
795,230.89687
796,89.725716
802,145.77965
803,123.5405
805,79.600235
806,226.91194
807,147.68579
809,71.0977
810,214.52733
812,105.640144
814,124.18565
818,208.55246
819,226.23502
825,6.4149904
836,107.60609
839,180.25603
847,227.56761
848,105.04483
851,192.26454
852,190.27072
853,61.98826
857,200.43204
858,108.89373
859,207.11873
861,16.721083
867,159.8232
870,193.88289
871,221.37657
872,240.29425
874,242.60155
881,228.6332
886,184.24472
890,
895,193.85258
899,88.34444
900,218.28128
901,224.10347
902,217.64803
903,102.78009
913,232.13727
918,228.27623
923,182.5958
924,85.84248
926,78.0434
927,95.33897
930,191.18068
934,66.591805
937,193.42064
939,162.04524
941,109.13588
942,239.0118
946,213.4028
950,143.8969
953,87.91379
959,66.618835
961,63.85681
962,109.57646
964,116.77466
969,179.73972
971,174.73172
976,84.673584
978,210.61433
980,220.31688
981,189.34886
990,230.37549
993,84.04759
996,97.05118
998,227.60744
999,207.5216
1006,178.44173
1008,90.33928
1013,97.85653
1015,134.01208
1016,178.58038
1022,223.0685
1026,204.79337
1028,227.95992
1031,38.128323
1034,
1037,221.3318
1040,
1042,93.58
1046,122.42346
1048,138.63052
1049,172.30908
1050,
1051,210.65273
1052,218.51917
1055,114.29797
1060,185.37544
1064,120.43878
1066,81.9815
1071,182.73563
1073,91.944046
1089,203.85414
1091,138.94954
1092,83.43227
1093,219.17114
1096,220.10226
1097,195.16692
1098,77.98013
1099,86.69783
1102,226.8061
1107,104.79001
1109,102.45451
1111,58.44394
1112,163.47641
1114,246.92314
1116,219.10619
1117,182.27681
1118,90.976845
1122,
1124,201.61731
1127,120.509384
1133,213.21074
1134,88.02412
1135,182.52943
1139,220.71605
1143,
1150,110.61192
1151,153.368
1153,226.17531
1155,89.11459
1162,84.94417
1163,195.58435
1166,22.578974
1171,96.16908
1172,73.40569
1173,225.71016
1174,109.87518
1177,136.10329
1178,135.53943
1184,107.99405
1185,163.04228
1186,114.5017
1187,216.58418
1188,234.19905
1191,196.10863
1207,145.60681
1213,107.27545
1215,191.35927
1223,219.579
1227,164.0402
1236,
1237,
1238,119.58858
1241,72.79158
1248,97.8079
1250,75.81564
1251,207.90869
1253,120.56667
1255,147.22495
1257,216.09792
1261,127.35974
1262,219.47896
1265,174.77937
1273,226.25227
1277,205.02002
1278,157.5363
1280,108.73633
1284,179.92155
1285,237.7176
1288,107.97955
1295,155.51143
1297,240.2053
1299,226.56511
1304,190.72935
1308,89.8045
1310,140.7316
1311,168.0467
1314,107.85747
1315,154.913
1318,39.68862
1320,243.02351
1321,219.32184
1322,189.84789
1330,179.95332
1333,210.58635
1334,188.31035
1341,189.67471
1344,171.86734
1351,207.11772
1354,89.66879
1356,
1363,169.78206
1365,202.8185
1369,178.2488
1373,123.18022
1375,169.60149
1377,69.820435
1379,205.88239
1380,215.6742
1381,123.83926
1384,189.84026
1390,208.91612
1393,217.51343
1395,
1399,217.78134
1400,103.39149
1401,128.10736
1404,210.45047
1408,94.2189
1409,37.894535
1413,193.99226
1416,212.47238
1418,137.72664
1423,104.46927
1424,73.41018
1425,78.3699
1433,235.26323
1434,187.81943
1436,225.20839
1442,212.34297
1444,79.73233
1445,187.70439
1452,202.87035
1455,211.33553
1462,
1467,43.1032
1472,104.75652
1475,128.53973
1493,165.90724
1501,203.55205
1503,219.90625
1504,228.34903
1505,69.148994
1511,227.67287
1512,
1513,163.6801
1514,119.25372
1528,215.37376
1533,239.80467
1534,78.98451
1536,195.47856
1537,86.58232
1539,142.92981
1550,196.35521
1552,196.5492
1554,215.7306
1555,226.87978
1556,77.62428
1559,75.179245
1563,216.99013
1566,207.28534
1567,145.4012
1568,91.9102
1571,206.38965
1572,81.90106
1574,
1577,101.654465
1583,88.202896
1585,105.80556
1586,205.01329
1587,214.63976
1596,191.05937
1602,83.37529
1604,100.66446
1605,64.126976
1610,232.85251
1611,139.09773
1616,99.67284
1617,157.52205
1618,78.91737
1622,76.38536
1623,64.29216
1628,230.3727
1631,58.031937
1632,217.1323
1633,207.22543
1634,213.54059
1636,216.16109
1637,178.02483
1643,110.968185
1644,161.17213
1646,128.13512
1648,208.59781
1651,101.2533
1656,83.04567
1658,169.23851
1659,83.1674
1665,106.9918
1666,166.70714
1670,123.604576
1674,177.04385
1679,225.65602
1680,222.00471
1683,238.5265
1686,71.11057
1691,150.82173
1693,77.38144
1696,99.07688
1697,138.89253
1703,105.327805
1706,70.36708
1709,199.32782
1710,100.9365
1712,
1713,174.91534
1718,224.67957
1719,210.13837
1722,225.82953
1723,170.5078
1724,232.25966
1728,65.48309
1730,108.161514
1732,80.16611
1737,57.864395
1745,69.55975
1747,96.44618
1748,100.43565
1755,137.29866
1759,98.889824
1761,217.15758
1764,195.4389
1765,200.97243
1766,69.14004
1768,85.26866
1770,96.42731
1771,184.66147
1774,126.9706
1785,191.97527
1788,229.99214
1792,91.11771
1794,202.57834
1797,159.5605
1798,61.37731
1799,239.74522
1802,149.86006
1806,84.16695
1808,102.670364
1810,219.39565
1818,44.922028
1819,236.6787
1820,236.69234
1822,203.0993
1826,219.459
1827,187.13695
1835,104.08142
1841,149.39748
1842,145.0785
1843,119.96418
1846,73.84918
1849,71.8877
1850,232.74214
1851,139.66803
1857,
1858,181.91411
1860,131.16286
1861,211.85762
1864,102.25702
1869,220.23238
1871,
1872,29.704433
1875,80.19687
1878,240.17978
1879,220.29878
1885,64.92807
1888,125.61949
1889,57.10885
1890,147.56561
1896,167.05727
1897,228.14091
1898,
1900,110.299
1905,93.13452
1908,109.624466
1909,161.05138
1913,
1918,135.98317
1922,246.35266
1923,182.02707
1925,215.75551
1926,168.57748
1927,223.57437
1930,204.6632
1935,92.66267
1939,129.82564
1942,139.12462
1943,
1948,238.30254
1949,210.1398
1951,153.52959
1953,155.57132
1959,
1963,89.82646
1967,179.13246
1973,204.32597
1975,100.45145
1976,56.9599
1990,154.6396
1993,150.05257
1997,94.17555
1999,182.73326
2001,203.28362
2004,79.31019
2010,142.19096
2013,182.14552
2017,232.96187
2021,130.05785
2023,86.150055
2026,207.59872
2037,79.44838
2039,106.07662
2041,76.25551
2046,83.06651
2050,102.18003
2060,204.27513
2067,153.7557
2069,186.47507
2072,218.0467
2074,198.13503
2079,153.92528
2083,85.0059
2085,107.33513
2087,67.16374
2093,188.09239
2094,94.060715
2097,97.14514
2103,117.84121
2104,
2107,225.63942
2108,59.110878
2110,52.046207
2115,214.71584
2117,88.31485
2125,222.69957
2127,241.21382
2133,69.707214
2134,243.00798
2135,154.34221
2141,221.35298
2143,81.250534
2145,70.744125
2146,117.10478
2147,204.01917
2148,
2149,
2165,143.3026
2166,197.40846
2177,122.389915
